key,0,1,2,3,4,5
1931,0,10,0,"","",""
1932,0,5,0,"","",""
1933,0,40,0,"","",""
1934,0,200,0,"","",""
1935,0,160,0,"","",""
1936,0,240,0,"","",""
1937,0,250,0,"","",""
1938,0,85,0,"","",""
1939,0,60,0,"","",""
1940,0,0,0,"","",""
1941,0,0,0,"","",""
1942,0,0,0,"","",""
1943,0,33,0,"","",""
1944,0,450,0,"","",""
1945,0,0,0,"","",""
1946,0,0,0,"","",""
1947,0,0,0,"","",""
1948,0,0,0,"","",""
1949,0,0,0,"","",""
1950,0,0,0,"Select your character's race and gender.","",""
1951,0,0,0,"Select your character's clan.","",""
1952,0,0,0,"Select your character's gender.","",""
1953,0,0,0,"Customize your character's appearance.","",""
1954,0,0,0,"Specify your character's date of birth.<hex:02100103><hex:02100103><hex:0248020203><hex:0249022503>This selection has no effect on gameplay.<hex:0249020103><hex:0248020103>","",""
1955,0,0,0,"Select your character's patron deity.<hex:02100103><hex:02100103><hex:0248020203><hex:0249022503>This selection has no effect on gameplay.<hex:0249020103><hex:0248020103>","",""
1956,0,0,0,"Select your starting class and city-state.","",""
1957,0,0,0,"Select a World server on which to play.","",""
1958,0,0,0,"Specify the first and last name of your character.","",""
1959,0,0,0,"Select a new name for your character.","",""
1960,0,0,0,"View your retainer in the uniform he or she will wear when working.","",""
1961,0,0,0,"View your character in the set of race-specific gear he or she will be wearing at the game's onset.","",""
1962,0,0,0,"View your character in a set of job-specific gear based on the selected class. Available after class selection.","",""
1963,0,0,0,"View your character in the set of undergarments he or she will be wearing at the game's onset.","",""
1964,0,0,0,"View your character in a standing pose.","",""
1965,0,0,0,"View your character performing various actions such as emotes.","",""
1966,0,0,0,"","",""
1967,0,0,0,"View your character against an aetherial background.","",""
1968,0,0,0,"View your character in the forest of the Black Shroud.","",""
1969,0,0,0,"View your character in a Gridanian residence.","",""
1970,0,0,0,"Quit character creation and return to the Character Selection screen. You will lose all current progress.","",""
1971,0,0,0,"View your character on the sunny La Noscean coastline.","",""
1972,0,0,0,"View your character in an arid desert of Thanalan.","",""
1973,0,0,0,"Calendario Eorzeano","","El año Eorzeano consiste en la luna Menphina, girando alrededor
de los dos polos astrales y umbrales de Hydaelyn mientras fluctúa
entre cada uno de los seis elementos. Por ello, se puede decir
que el año tiene una duración de doce lunas."
1974,0,0,0,"<hex:022D14FF1202280EFF09436C6173734A6F62E8021F0303> (Lv. <hex:022003E80303>)","",""
1975,0,0,0,"","",""
1976,0,0,0,"Adjust system settings.","",""
1977,0,0,0,"Adjust lighting and time of day.","",""
1978,0,0,0,"Adjust weather.","",""
1979,0,0,0,"Adjust camera options.","",""
1980,0,0,0,"Limsa Lominsa","","On the southern coast of the island of Vylbrand, under the shadow of
ancient cliffs worn by the relentless onslaught of the Rhotano Sea,
lies the thalassocracy of Limsa Lominsa. Its economy is driven
primarily by shipping, but boasts lucrative shipbuilding, fishing, and
smithing industries as well. To maintain the safety of its maritime
routes, the city employs a formidable navy known as the Knights
of the Barracuda. Even so, pirate bands run rampant in nearby waters,
reaving and pillaging."
1981,0,0,0,"Gridania","","In the eastern reaches of the Aldenard landmass, home to vast, dense
woodlands and coursing rivers, lies the forest nation of Gridania. The
cityscape is a mosaic of labyrinthine waterways and great wooden
structures, so gracefully constructed they seem a part of the
surrounding environment. The favored goddess of the citizenry is
Nophica, the Matron, but great faith is also placed in the wisdom of
the Seedseers－young oracles who guide the nation based on the
will of the forest's elementals."
1982,0,0,0,"Ul'dah","","The bustling commercial hub of Ul'dah sits amid the desolate desert
landscape of southern Aldenard. Ul'dahn culture is known for its
affluence, and the wealth of the nation comes in large part from its
abundant mineral resources and clothcrafting industry. Though it is
the sultana who claims sovereignty, true power is wielded by the
Syndicate, a council sat by six of Ul'dah's most elite and influential.
Nald'thal is the nation's patron deity, and two great halls devoted to
His two aspects lie in the east and west of the city."
1983,0,0,0,"","",""
1984,0,0,0,"Both forename and surname must be between 2 and 15 characters and not total more than 20 characters combined. Only letters, hyphens, and apostrophes can be used. The first character of either name must be a letter. Hyphens cannot be used in succession or placed immediately before or after apostrophes.<hex:020839E4E94C08FF31><hex:02100103>※Chat Input Selected: <hex:021E020C03> Activate <hex:0242022A03><hex:FF01><hex:03>","",""
1985,0,0,0,"Nicknames must be between 3 and 20 characters. Only letters, hyphens, and apostrophes can be used. The first character must be a letter. Hyphens cannot be used in succession or placed immediately before or after apostrophes.<hex:02083EE4E94C08FF36><hex:02100103>※With Chat Input Selected: <hex:021E020C03> Activate <hex:0242022A03><hex:FF01><hex:03>","",""
1986,0,0,0,"","",""
1987,0,0,0,"","",""
1988,0,0,0,"","",""
1989,0,0,0,"","",""
1990,0,0,0,"View your character in the set of gear he or she is currently wearing. The face and hair may be concealed depending on gear.","",""
1991,0,0,0,"View your character against an aetherial background.","",""
1992,0,0,0,"View your character in the forest of the Black Shroud.","",""
1993,0,0,0,"View your character in a Gridanian residence.","",""
1994,0,0,0,"Cancel character customization and discard changes.","",""
1995,0,0,0,"View your character on the sunny La Noscean coastline.","",""
1996,0,0,0,"View your character in an arid desert of Thanalan.","",""
1997,0,0,0,"","",""
1998,0,0,0,"","",""
1999,0,0,0,"","",""
2000,0,0,0,"© SQUARE ENIX","",""
2001,0,0,0,INICIAR JUEGO,"",""
2002,0,0,0,SALIR,"",""
2003,0,0,0,CONFIGURACIÓN DEL SISTEMA,"",""
2004,0,0,0,VÍDEO DE APERTURA,"",""
2005,0,0,0,"","",""
2006,0,0,0,CENTRO DE DATOS,"",""
2007,0,0,0,VÍDEO DE APERTURA,"",""
2008,0,0,0,Un Reino Renacido,"",""
2009,0,0,0,VOLVER,"",""
2010,0,0,0,Selección de Personajes,"",""
2011,0,0,0,PELÍCULAS Y TÍTULOS,"",""
2012,0,0,0,Hacia el Firmamento,"",""
2013,0,0,0,Sangre de Tormenta,"",""
2014,0,0,0,Portadores de la Sombra,"",""
2015,0,0,0,RAZA,"",""
2016,0,0,0,"CLAN","",""
2017,0,0,0,ONOMÁSTICO,"",""
2018,0,0,0,GUARDIÁN,"",""
2019,0,0,0,CLASE,"",""
2020,0,0,0,UBICACIÓN,"",""
2021,0,0,0,VISITA DE MUNDO,"",""
2022,0,0,0,El Caminate del Fin,"",""
2023,0,0,0,Sendero del Albra,"",""
2024,0,0,0,"","",""
2025,0,0,0,Mundo,"",""
2026,0,0,0,"","",""
2027,0,0,0,Nuevo Personaje,"",""
2028,0,0,0,Personajes Guardados,"",""
2029,0,0,0,"","",""
2030,0,0,0,Selección de Mundo,"",""
2031,0,0,0,"","",""
2032,0,0,0,"","",""
2033,0,0,0,Lista de Mundos,"",""
2034,0,0,0,"","",""
2035,0,0,0,Nombre,"",""
2036,0,0,0,Apellido,"",""
2037,0,0,0,Cambiar,"",""
2038,0,0,0,Nombre del Personaje,"",""
2039,0,0,0,"Por favor, seleccione otro nombre.","",""
2040,0,0,0,Nombre del Retenedor,"",""
2041,0,0,0,"Por favor, seleccione otro nombre.","",""
2042,0,0,0,"","",""
2043,0,0,0,"Generates a random forename and surname based on in-world naming conventions. The resulting name can be further edited to your liking.","",""
2044,0,0,0,"Load previously saved appearance data?","",""
2045,0,0,0,"You have selected <hex:022903EA0203> as your starting World. Proceed?","",""
2046,0,0,0,"Select Another","",""
2047,0,0,0,"Return","",""
2048,0,0,0,"","",""
2049,0,0,0,"","",""
2050,0,0,0,Confirmar,"",""
2051,0,0,0,Cancelar,"",""
2052,0,0,0,Salir,"",""
2053,0,0,0,Actualizar,"",""
2054,0,0,0,"","",""
2055,0,0,0,CREACIÓN DE PERSONAJES,"",""
2056,0,0,0,PERSONALIZACIÓN DEL PERSONAJE,"",""
2057,0,0,0,LICENCIA,"",""
2058,0,0,0,OPCIONES,"",""
2059,0,0,0,INFORMACIÓN DE INSTALACIÓN,"",""
2060,0,0,0,"POSE","",""
2061,0,0,0,"Standing","",""
2062,0,0,0,"Unique","",""
2063,0,0,0,"Random","",""
2064,0,0,0,"ATTIRE","",""
2065,0,0,0,"Race","",""
2066,0,0,0,"Job","",""
2067,0,0,0,"Smallclothes","",""
2068,0,0,0,"Retainer","",""
2069,0,0,0,"Equipped","",""
2070,0,0,0,"Environment","",""
2071,0,0,0,"Dawn","",""
2072,0,0,0,"Midday","",""
2073,0,0,0,"Dusk","",""
2074,0,0,0,"Evening","",""
2075,0,0,0,"Midday","",""
2076,0,0,0,"Evening","",""
2077,0,0,0,"No Head/Facewear","",""
2078,0,0,0,"View your character without gear equipped to the head, face, or neck.","",""
2079,0,0,0,"","",""
2080,0,0,0,"1","",""
2081,0,0,0,"1","",""
2082,0,0,0,"2","",""
2083,0,0,0,"2","",""
2084,0,0,0,"3","",""
2085,0,0,0,"3","",""
2086,0,0,0,"4","",""
2087,0,0,0,"4","",""
2088,0,0,0,"5","",""
2089,0,0,0,"5","",""
2090,0,0,0,"6","",""
2091,0,0,0,"6","",""
2092,0,0,0,"","",""
2093,0,0,0,"","",""
2094,0,0,0,"","",""
2095,0,0,0,"Lighting 1","",""
2096,0,0,0,"Lighting 2","",""
2097,0,0,0,"","",""
2098,0,0,0,"","",""
2099,0,0,0,"","",""
2100,0,0,0,"Character Name","",""
2101,0,0,0,"Forename","",""
2102,0,0,0,"Surname","",""
2103,0,0,0,"","",""
2104,0,0,0,"Confirm","",""
2105,0,0,0,"Both forename and surname must be between 2 and 15 characters and not total more than 20 characters combined. Only letters and apostrophes can be used in names. Duplicate full names will not be allowed.","",""
2106,0,0,0,"Generates a random forename and surname based on in-game naming conventions. The resulting name can be further edited to your liking.","",""
2107,0,0,0,"","",""
2108,0,0,0,"","",""
2109,0,0,0,"","",""
2110,0,0,0,"©","",""
2111,0,0,0,"®","",""
2112,0,0,0,"","",""
2113,0,0,0,"","",""
2114,0,0,0,"","",""
2115,0,0,0,"","",""
2116,0,0,0,"","",""
2117,0,0,0,"","",""
2118,0,0,0,"","",""
2119,0,0,0,"","",""
2120,0,0,0,"Previous","",""
2121,0,0,0,"Current","",""
2122,0,0,0,"Dark","",""
2123,0,0,0,"Light","",""
2124,0,0,0,"Eye Color","",""
2125,0,0,0,"Odd Eyes","",""
2126,0,0,0,"Randomize Appearance","",""
2127,0,0,0,"None","",""
2128,0,0,0,"Hair Color","",""
2129,0,0,0,"Highlights","",""
2130,0,0,0,"Ping Status","",""
2131,0,0,0,"","",""
2132,0,0,0,"","",""
2133,0,0,0,"Revert to Current Appearance","",""
2134,0,0,0,"Pattern","",""
2135,0,0,0,"Reverse","",""
2136,0,0,0,"","",""
2137,0,0,0,"","",""
2138,0,0,0,"","",""
2139,0,0,0,"","",""
2140,0,0,0,"Character Data Import","",""
2141,0,0,0,"Character data has been found. Select the data you wish to import.","",""
2142,0,0,0,"Date","",""
2143,0,0,0,"Slot Number","",""
2144,0,0,0,"Clan/Gender","",""
2145,0,0,0,"","",""
2146,0,0,0,"Unable to locate appearance data.","",""
2147,0,0,0,"To load appearance data for the <hex:02092FE805FF14>male <hex:02280BFF06>Tribe<hex:E8040103><hex:FF16>female <hex:02280BFF06>Tribe<hex:E8040203><hex:03> saved to slot <hex:022003E80303> at <hex:020703E80203><hex:022002DB03>:<hex:022402DA03> on <hex:02082BE4E94E04FF12><hex:022002DC03>/<hex:022002DE03>/<hex:022002DF03><hex:FF12><hex:022002DE03>/<hex:022002DC03>/<hex:022002DF03><hex:03> you must first install <hex:02280FFF0A>ExVersion<hex:E8060103>.","",""
2148,0,0,0,"","",""
2149,0,0,0,"","",""
2150,0,0,0,"Character Data Export","",""
2151,0,0,0,"Select a save slot.","",""
2152,0,0,0,"Date","",""
2153,0,0,0,"Slot Number","",""
2154,0,0,0,"Clan/Gender","",""
2155,0,0,0,"","",""
2156,0,0,0,"","",""
2157,0,0,0,"","",""
2158,0,0,0,"","",""
2159,0,0,0,"","",""
2160,0,0,0,"Save <hex:02092FE803FF14><hex:02280BFF06>Tribe<hex:E8020103> male<hex:FF16><hex:02280BFF06>Tribe<hex:E8020203> female<hex:03> appearance data to slot <hex:022003E80403>?","",""
2161,0,0,0,"Comment","",""
2162,0,0,0,"Yes","",""
2163,0,0,0,"No","",""
2164,0,0,0,"Load appearance data for the <hex:02092FE805FF14>male <hex:02280BFF06>Tribe<hex:E8040103><hex:FF16>female <hex:02280BFF06>Tribe<hex:E8040203><hex:03> saved to slot <hex:022003E80303> at <hex:020703E80203><hex:022002DB03>:<hex:022402DA03> on <hex:02082BE4E94E04FF12><hex:022002DC03>/<hex:022002DE03>/<hex:022002DF03><hex:FF12><hex:022002DE03>/<hex:022002DC03>/<hex:022002DF03><hex:03>?","",""
2165,0,0,0,"Yes","",""
2166,0,0,0,"No","",""
2167,0,0,0,"Load appearance data for the <hex:02092FE805FF14>male <hex:02280BFF06>Tribe<hex:E8040103><hex:FF16>female <hex:02280BFF06>Tribe<hex:E8040203><hex:03> <hex:022903EA0303> hailing from Version 1.0 World, <hex:022903EA0203>?","",""
2168,0,0,0,"Load appearance data for the <hex:02092FE805FF14>male <hex:02280BFF06>Tribe<hex:E8040103><hex:FF16>female <hex:02280BFF06>Tribe<hex:E8040203><hex:03> saved to Version 1.0 save slot <hex:022003E80303>?","",""
2169,0,0,0,"Overwrite appearance data for the <hex:02092FE805FF14>male <hex:02280BFF06>Tribe<hex:E8040103><hex:FF16>female <hex:02280BFF06>Tribe<hex:E8040203><hex:03> saved to slot <hex:022003E80303> at <hex:020703E80203><hex:022002DB03>:<hex:022402DA03> on <hex:02082BE4E94E04FF12><hex:022002DC03>/<hex:022002DE03>/<hex:022002DF03><hex:FF12><hex:022002DE03>/<hex:022002DC03>/<hex:022002DF03><hex:03>?","",""
2170,0,0,0,"(Version 1.0)","",""
2171,0,0,0,"(β Version)","",""
2172,0,0,0,"(Benchmark)","",""
2173,0,0,0,"<hex:020703E80203><hex:02082BE4E94E04FF12><hex:022002DC03>/<hex:022002DE03>/<hex:022002DF03><hex:FF12><hex:022002DE03>/<hex:022002DC03>/<hex:022002DF03><hex:03>","",""
2174,0,0,0,"Save Slot <hex:022003E80203>","",""
2175,0,0,0,"<hex:02092BE803FF13><hex:02280BFF06>Tribe<hex:E8020103> ♂<hex:FF13><hex:02280BFF06>Tribe<hex:E8020203> ♀<hex:03>","",""
2176,0,0,0,"Save appearance data?<hex:02100103><hex:02100103>Once saved, appearance data can be reused when creating another character.","",""
2177,0,0,0,"Yes","",""
2178,0,0,0,"No","",""
2179,0,0,0,"Data is corrupted or format is different.<hex:02100103>Could not load.","",""
2180,0,0,0,"Return","",""
2181,0,0,0,"Load appearance data? Your current progress will be lost.","",""
2182,0,0,0,"Yes","",""
2183,0,0,0,"No","",""
2184,0,0,0,"Data saved.","",""
2185,0,0,0,"Save failed.","",""
2186,0,0,0,"OK","",""
2187,0,0,0,"Save appearance data? This data can be used in both the benchmark and the game.","",""
2188,0,0,0,"Incompatible Data","",""
2189,0,0,0,"The appearance data saved to slot <hex:022003E80303> at <hex:020703E80203><hex:022002DB03>:<hex:022402DA03> on <hex:02082BE4E94E04FF12><hex:022002DC03>/<hex:022002DE03>/<hex:022002DF03><hex:FF12><hex:022002DE03>/<hex:022002DC03>/<hex:022002DF03><hex:03> is incompatible with the current version of the benchmark. Do you wish to overwrite it?","",""
2190,0,0,0,"Videos","",""
2191,0,0,0,Un Reino Renacido,"",""
2192,0,0,0,Hacia El Firmamento,"",""
2193,0,0,0,Sangre de Tormenta,"",""
2194,0,0,0,Portadores de las Sombras,"",""
2195,0,0,0,"","",""
2196,0,0,0,"","",""
2197,0,0,0,"","",""
2198,0,0,0,"","",""
2199,0,0,0,"","",""
2200,0,0,0,"","",""
